timestamp,title,price,original_price,shipping,item_url,discount_percentage
2025-10-31 17:09:04,Apple iPhone 16 128GB Unlocked Very Good Condition,547.99,547.99,Shipping info unavailable,https://www.ebay.com/itm/356605678205?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,0.0
2025-10-31 17:09:04,Apple iPhone 14 Pro Max 256GB Unlocked Very Good Condition,499.99,499.99,Shipping info unavailable,https://www.ebay.com/itm/355896538160?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,0.0
2025-10-31 17:09:04,Samsung Galaxy S23+ 256GB S916U Unlocked - Good,251.99,999.99,Shipping info unavailable,https://www.ebay.com/itm/256372558330?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,74.8
2025-10-31 17:09:04,"Lenovo Legion 5 15.1"" OLED WQXGA 165HZ RTX 5060 AMD Ryzen 7 260 Gaming Laptop",1049.99,1399.99,Shipping info unavailable,https://www.ebay.com/itm/127210724599?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,25.0
2025-10-31 17:09:04,Apple iPhone 14 Pro Max 128GB Network Unlocked Very Good Condition,474.99,474.99,Shipping info unavailable,https://www.ebay.com/itm/355094939620?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,0.0
2025-10-31 17:09:04,Apple iPhone 15 Plus 128GB Unlocked Very Good Condition,469.99,469.99,Shipping info unavailable,https://www.ebay.com/itm/356312979103?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,0.0
2025-10-31 17:09:04,"Acer 31.5"" Nitro Curved Monitor LED WQHD 144Hz 1 ms 2560x1440 XZ322QU V3bmiiphx",128.79,249.99,Shipping info unavailable,https://www.ebay.com/itm/256547414823?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,48.48
2025-10-31 17:09:04,"REDTIGER Dash Camera 4K Front and Rear Dash Cam Built-In WiFi & GPS, App control",64.49,129.49,Shipping info unavailable,https://www.ebay.com/itm/285933024479?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,50.2
2025-10-31 17:09:04,"Apple iPad 9th Gen 10.2"" - 64GB - Wifi Only - Very Good",178.0,329.0,Shipping info unavailable,https://www.ebay.com/itm/166318925460?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,45.9
2025-10-31 17:09:04,"Bose QuietComfort Noise Cancelling Headphones, Certified Refurbished",169.0,359.0,Shipping info unavailable,https://www.ebay.com/itm/166819315978?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,52.92
